Log file open, 01/29/23 13:37:50
[2023.01.29-19.38.27:317][597]LogAudio: Display: Audio Device (ID: 1) registered with world 'Flat'.
[2023.01.29-19.38.27:317][597]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.29-19.38.27:318][597]LogAIModule: Creating AISystem for world Flat
[2023.01.29-19.38.27:386][597]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.01.29-19.38.27:406][597]LogUObjectHash: Compacting FUObjectHashTables data took   0.66ms
[2023.01.29-19.38.27:421][597]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.01.29-19.38.27:421][597]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.181ms to complete.
[2023.01.29-19.38.27:421][597]LogFileHelpers: Loading map 'Flat' took 0.252
[2023.01.29-19.38.33:529][776]LogEditorViewport: Clicking Background
[2023.01.29-19.38.36:754][873]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.29-19.38.36:763][873]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.29-19.38.36:763][873]BlueprintLog: Warning: Blueprint failed to compile:  BP_Weapon_Component
[2023.01.29-19.38.40:533][873]LogSlate: Window 'Blueprint Compilation Errors' being destroyed
[2023.01.29-19.38.43:092][945]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/FirstPerson/Blueprints/BP_Weapon_Component.BP_Weapon_Component
[2023.01.29-19.38.43:093][945]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.29-19.38.45:094][945]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' exceeded budget of 2.000000s, reporting...
[2023.01.29-19.38.46:272][945]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' report submitted, and took 0.049934s
[2023.01.29-19.38.47:007][945]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' complete in 0.003239s (0.780451s overbudget)
[2023.01.29-19.38.47:048][945]LogSlate: Took 0.000166 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.01.29-19.38.51:079][ 59]BlueprintLog: New page: Compile BP_Weapon_Component
[2023.01.29-19.38.51:090][ 59]LogBlueprint: Error: [AssetLog] C:\Users\Zach\Documents\Unreal Projects\Shotgun\Content\FirstPerson\Blueprints\BP_Weapon_Component.uasset: [Compiler] Spawn node  Add Component by Class  must have a class specified.
[2023.01.29-19.38.51:094][ 59]LogBlueprint: Error: [AssetLog] C:\Users\Zach\Documents\Unreal Projects\Shotgun\Content\FirstPerson\Blueprints\BP_Weapon_Component.uasset: [Compiler] In use pin  Weapon Comp  no longer exists on node  Get . Please refresh node or break links to remove pin.
[2023.01.29-19.38.51:095][ 59]LogBlueprint: Error: [AssetLog] C:\Users\Zach\Documents\Unreal Projects\Shotgun\Content\FirstPerson\Blueprints\BP_Weapon_Component.uasset: [Compiler] In use pin  Weapon Comp  no longer exists on node  Set . Please refresh node or break links to remove pin.
[2023.01.29-19.38.51:204][ 59]LogUObjectHash: Compacting FUObjectHashTables data took   2.45ms
[2023.01.29-19.39.04:003][434]LogSlate: Took 0.007122 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensedItalic.ttf' (160K)
[2023.01.29-19.39.10:527][633]LogLiveCoding: Display: Starting Live Coding compile.
[2023.01.29-19.39.16:482][812]LogLiveCoding: Display:    Creating library C:\Users\Zach\Documents\Unreal Projects\Shotgun\Binaries\Win64\UnrealEditor-Shotgun.patch_0.lib and object C:\Users\Zach\Documents\Unreal Projects\Shotgun\Binaries\Win64\UnrealEditor-Shotgun.patch_0.exp
[2023.01.29-19.39.16:835][815]LogClass: UPackage /Script/Shotgun Reload.
[2023.01.29-19.39.16:835][815]LogClass: Could not find existing class CPPWeaponComponent in package /Script/Shotgun for reload, assuming new or modified class
[2023.01.29-19.39.16:835][815]LogClass: Function GetRandomSpreadVector is new or belongs to a modified class.
[2023.01.29-19.39.16:835][815]LogClass: Function test is new or belongs to a modified class.
[2023.01.29-19.39.17:146][815]LogUObjectHash: Compacting FUObjectHashTables data took   2.35ms
[2023.01.29-19.39.17:794][816]Display: Reload/Re-instancing Complete: 1 package changed, 1 class new, 1 class unchanged
[2023.01.29-19.39.17:794][816]LogLiveCoding: Warning: Live coding succeeded, data type changes may cause packaging to fail if assets reference the new or updated data types
[2023.01.29-19.39.19:830][868]LogSlate: Window 'Message Log' being destroyed
[2023.01.29-19.39.19:872][868]LogSlate: Window 'Message Log' being destroyed
[2023.01.29-19.39.38:343][197]LogSlate: Window 'Change Variable Type' being destroyed
[2023.01.29-19.39.50:570][396]LogSlate: Window 'Change Variable Type' being destroyed
[2023.01.29-19.40.06:850][636]LogDerivedDataCache: C:/Users/Zach/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:14.747 and deleted 0 files with total size 0 MiB. Scanned 8095 files in 7729 folders with total size 101 MiB.
[2023.01.29-19.40.11:352][720]LogSlate: Window 'Find in Blueprints' being destroyed
[2023.01.29-19.40.11:399][720]LogSlate: Window 'Find in Blueprints' being destroyed
[2023.01.29-19.40.26:694][ 44]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.29-19.40.26:695][ 44]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.29-19.40.26:695][ 44]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.29-19.46.10:249][251]BlueprintLog: New page: Compile BP_Weapon_Component
[2023.01.29-19.46.10:280][251]LogBlueprint: Error: [AssetLog] C:\Users\Zach\Documents\Unreal Projects\Shotgun\Content\FirstPerson\Blueprints\BP_Weapon_Component.uasset: [Compiler] In use pin  Weapon Comp  no longer exists on node  Get . Please refresh node or break links to remove pin.
[2023.01.29-19.46.10:539][251]LogUObjectHash: Compacting FUObjectHashTables data took   6.46ms
[2023.01.29-19.46.13:323][294]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.29-19.46.13:593][294]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.031949 seconds
[2023.01.29-19.46.13:660][294]LogSerialization: UsePackageTrailer: 'true'
[2023.01.29-19.46.13:692][294]LogSavePackage: Moving output files for package: /Game/FirstPerson/Blueprints/BP_Weapon_Component
[2023.01.29-19.46.13:695][294]LogSavePackage: Moving '../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Saved/BP_Weapon_ComponentD76637EF4E716C3C7BA798A417ADF1FE.tmp' to '../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Content/FirstPerson/Blueprints/BP_Weapon_Component.uasset'
[2023.01.29-19.46.13:743][294]LogFileHelpers: InternalPromptForCheckoutAndSave took 419 ms
[2023.01.29-19.46.13:767][294]AssetCheck: New page: Asset Save: BP_Weapon_Component
[2023.01.29-19.46.13:767][294]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/FirstPerson/Blueprints/BP_Weapon_Component.BP_Weapon_Component
[2023.01.29-19.46.54:062][993]BlueprintLog: New page: Compile BP_Weapon_Component
[2023.01.29-19.46.54:309][993]LogUObjectHash: Compacting FUObjectHashTables data took   7.59ms
[2023.01.29-19.46.57:342][ 33]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.29-19.46.57:723][ 33]LogSavePackage: Moving output files for package: /Game/FirstPerson/Blueprints/BP_Weapon_Component
[2023.01.29-19.46.57:725][ 33]LogSavePackage: Moving '../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Saved/BP_Weapon_ComponentF3E141ED4A204EC4191F118C427B3A42.tmp' to '../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Content/FirstPerson/Blueprints/BP_Weapon_Component.uasset'
[2023.01.29-19.46.57:754][ 33]LogFileHelpers: InternalPromptForCheckoutAndSave took 412 ms (total: 831 ms)
[2023.01.29-19.46.57:774][ 33]AssetCheck: New page: Asset Save: BP_Weapon_Component
[2023.01.29-19.46.57:774][ 33]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/FirstPerson/Blueprints/BP_Weapon_Component.BP_Weapon_Component
[2023.01.29-19.47.02:032][126]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.29-19.47.02:060][126]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.29-19.47.02:061][126]PIE: New page: PIE session: Flat (Jan 29, 2023, 7:47:02 AM)
[2023.01.29-19.47.02:080][126]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.01.29-19.47.02:080][126]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.01.29-19.47.02:080][126]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Flat
[2023.01.29-19.47.02:114][126]LogPlayLevel: PIE: StaticDuplicateObject took: (0.032609s)
[2023.01.29-19.47.02:114][126]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Flat.Flat to /Game/UEDPIE_0_Flat.Flat (0.032717s)
[2023.01.29-19.47.02:114][126]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.29-19.47.02:115][126]LogAIModule: Creating AISystem for world Flat
[2023.01.29-19.47.02:115][126]LogPlayLevel: PIE: World Init took: (0.002668s)
[2023.01.29-19.47.02:256][126]LogUObjectHash: Compacting FUObjectHashTables data took   4.72ms
[2023.01.29-19.47.02:264][126]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.01.29-19.47.02:264][126]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.29-19.47.02:264][126]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.29-19.47.02:264][126]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.29-19.47.02:264][126]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.29-19.47.02:264][126]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.29-19.47.02:264][126]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.29-19.47.02:264][126]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.29-19.47.02:264][126]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.29-19.47.02:266][126]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.29-19.47.02:266][126]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.29-19.47.02:266][126]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.29-19.47.02:272][126]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.29-19.47.02:335][126]LogAudioMixer: Display: Using Audio Hardware Device LG TV (Intel(R) Display Audio)
[2023.01.29-19.47.02:337][126]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.29-19.47.02:337][126]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.29-19.47.02:337][126]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.29-19.47.02:342][126]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.01.29-19.47.02:342][126]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.01.29-19.47.02:346][126]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.01.29-19.47.02:346][126]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.01.29-19.47.02:347][126]LogInit: FAudioDevice initialized.
[2023.01.29-19.47.02:347][126]LogAudio: Display: Audio Device (ID: 2) registered with world 'Flat'.
[2023.01.29-19.47.02:357][126]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.01.29-19.47.02:364][126]LogWorld: Bringing World /Game/UEDPIE_0_Flat.Flat up for play (max tick rate 60) at 2023.01.29-13.47.02
[2023.01.29-19.47.02:365][126]LogWorld: Bringing up level for play took: 0.007487
[2023.01.29-19.47.02:371][126]LogOnline: OSS: Created online subsystem instance for: :Context_4
[2023.01.29-19.47.02:424][126]PIE: Server logged in
[2023.01.29-19.47.02:426][126]PIE: Play in editor total start time 0.366 seconds.
[2023.01.29-19.47.03:749][127]LogShaderCompilers: Display: ================================================
[2023.01.29-19.47.03:749][127]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.29-19.47.03:749][127]LogShaderCompilers: Display: Total job queries 111, among them cache hits 2 (1.80%)
[2023.01.29-19.47.03:749][127]LogShaderCompilers: Display: Tracking 109 distinct input hashes that result in 91 distinct outputs (83.49%)
[2023.01.29-19.47.03:749][127]LogShaderCompilers: Display: RAM used: 0.94 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.11%
[2023.01.29-19.47.03:749][127]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.29-19.47.03:749][127]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.29-19.47.03:749][127]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.29-19.47.03:750][127]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.29-19.47.03:750][127]LogShaderCompilers: Display: ================================================
[2023.01.29-19.47.05:589][169]LogCharacterMovement: BP_FirstPersonCharacter_C_0 is stuck and failed to move! Velocity: X=599.99 Y=-3.25 Z=0.00 Location: X=472.54 Y=10.78 Z=184.10 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:11.898 Actor:Landscape_0 Component:LandscapeHeightfieldCollisionComponent_36 BoneName:None (0 other events since notify)
[2023.01.29-19.47.07:887][225]LogBlueprintUserMessages: [NODE_AddBP_Weapon_Component-0] SetAltFire
[2023.01.29-19.47.11:414][305]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.29-19.47.11:414][305]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Flat
[2023.01.29-19.47.11:415][305]LogWorld: UWorld::CleanupWorld for Flat, bSessionEnded=true, bCleanupResources=true
[2023.01.29-19.47.11:417][305]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.29-19.47.11:476][305]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.29-19.47.11:499][305]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.29-19.47.11:630][305]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.29-19.47.11:636][305]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.29-19.47.11:640][305]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.29-19.47.11:800][305]LogUObjectHash: Compacting FUObjectHashTables data took   7.49ms
[2023.01.29-19.47.11:991][306]LogPlayLevel: Display: Destroying online subsystem :Context_4
[2023.01.29-19.47.42:848][850]BlueprintLog: New page: Compile BP_Weapon_Component
[2023.01.29-19.47.43:138][850]LogUObjectHash: Compacting FUObjectHashTables data took   6.97ms
[2023.01.29-19.49.05:000][129]LogUObjectHash: Compacting FUObjectHashTables data took   6.44ms
[2023.01.29-19.49.05:002][129]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Flat' took 0.137
[2023.01.29-19.49.05:003][129]OBJ SavePackage: Generating thumbnails for [0] asset(s) in package [/Game/FirstPerson/Blueprints/BP_Weapon_Component] ([2] browsable assets)...
[2023.01.29-19.49.05:003][129]OBJ SavePackage: Finished generating thumbnails for package [/Game/FirstPerson/Blueprints/BP_Weapon_Component]
[2023.01.29-19.49.05:090][129]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/FirstPerson/Blueprints/BP_Weapon_Component_Auto1
[2023.01.29-19.49.05:093][129]LogSavePackage: Moving '../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Saved/BP_Weapon_Component_Auto1A6E15BD54D817302D1ED919ED081B27D.tmp' to '../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Saved/Autosaves/Game/FirstPerson/Blueprints/BP_Weapon_Component_Auto1.uasset'
[2023.01.29-19.49.05:098][129]LogFileHelpers: Auto-saving content packages took 0.096
[2023.01.29-19.53.45:798][306]BlueprintLog: New page: Compile BP_Weapon_Component
[2023.01.29-19.53.46:119][306]LogUObjectHash: Compacting FUObjectHashTables data took  11.05ms
[2023.01.29-19.53.51:006][395]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.29-19.53.51:055][395]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.29-19.53.51:056][395]PIE: New page: PIE session: Flat (Jan 29, 2023, 7:53:51 AM)
[2023.01.29-19.53.51:056][395]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Flat
[2023.01.29-19.53.51:114][395]LogPlayLevel: PIE: StaticDuplicateObject took: (0.057615s)
[2023.01.29-19.53.51:114][395]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Flat.Flat to /Game/UEDPIE_0_Flat.Flat (0.057823s)
[2023.01.29-19.53.51:115][395]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.29-19.53.51:116][395]LogAIModule: Creating AISystem for world Flat
[2023.01.29-19.53.51:118][395]LogPlayLevel: PIE: World Init took: (0.003447s)
[2023.01.29-19.53.51:328][395]LogUObjectHash: Compacting FUObjectHashTables data took   7.38ms
[2023.01.29-19.53.51:335][395]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2023.01.29-19.53.51:335][395]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.29-19.53.51:335][395]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.29-19.53.51:336][395]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.29-19.53.51:336][395]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.29-19.53.51:336][395]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.29-19.53.51:336][395]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.29-19.53.51:336][395]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.29-19.53.51:336][395]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.29-19.53.51:337][395]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.29-19.53.51:338][395]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.29-19.53.51:338][395]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.29-19.53.51:347][395]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.29-19.53.51:451][395]LogAudioMixer: Display: Using Audio Hardware Device LG TV (Intel(R) Display Audio)
[2023.01.29-19.53.51:452][395]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.29-19.53.51:453][395]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.29-19.53.51:453][395]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.29-19.53.51:457][395]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.01.29-19.53.51:457][395]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.01.29-19.53.51:466][395]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2023.01.29-19.53.51:466][395]LogInit: FAudioDevice initialized.
[2023.01.29-19.53.51:466][395]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2023.01.29-19.53.51:467][395]LogAudio: Display: Audio Device (ID: 3) registered with world 'Flat'.
[2023.01.29-19.53.51:480][395]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.01.29-19.53.51:490][395]LogWorld: Bringing World /Game/UEDPIE_0_Flat.Flat up for play (max tick rate 60) at 2023.01.29-13.53.51
[2023.01.29-19.53.51:491][395]LogWorld: Bringing up level for play took: 0.010443
[2023.01.29-19.53.51:499][395]LogOnline: OSS: Created online subsystem instance for: :Context_5
[2023.01.29-19.53.51:507][395]PIE: Server logged in
[2023.01.29-19.53.51:509][395]PIE: Play in editor total start time 0.455 seconds.
[2023.01.29-19.53.54:611][465]LogCharacterMovement: BP_FirstPersonCharacter_C_0 is stuck and failed to move! Velocity: X=34.18 Y=-598.47 Z=0.00 Location: X=510.50 Y=-63.65 Z=185.98 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:6.450 Actor:Landscape_0 Component:LandscapeHeightfieldCollisionComponent_28 BoneName:None (0 other events since notify)
[2023.01.29-19.53.55:653][490]LogCharacterMovement: BP_FirstPersonCharacter_C_0 is stuck and failed to move! Velocity: X=-354.79 Y=252.27 Z=0.00 Location: X=1019.38 Y=-1073.16 Z=171.43 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:24.115 Actor:Landscape_0 Component:LandscapeHeightfieldCollisionComponent_28 BoneName:None (9 other events since notify)
[2023.01.29-19.53.57:377][532]LogCharacterMovement: BP_FirstPersonCharacter_C_0 is stuck and failed to move! Velocity: X=-106.92 Y=118.96 Z=0.00 Location: X=1739.33 Y=-1067.30 Z=179.22 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:16.784 Actor:Landscape_0 Component:LandscapeHeightfieldCollisionComponent_28 BoneName:None (22 other events since notify)
[2023.01.29-19.53.58:393][557]LogCharacterMovement: BP_FirstPersonCharacter_C_0 is stuck and failed to move! Velocity: X=-576.18 Y=-167.37 Z=0.00 Location: X=1388.76 Y=-186.91 Z=181.09 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:14.915 Actor:Landscape_0 Component:LandscapeHeightfieldCollisionComponent_28 BoneName:None (18 other events since notify)
[2023.01.29-19.54.00:875][619]LogBlueprintUserMessages: [NODE_AddBP_Weapon_Component-0] SetAltFire
[2023.01.29-19.54.05:482][722]LogCharacterMovement: BP_FirstPersonCharacter_C_0 is stuck and failed to move! Velocity: X=216.82 Y=242.50 Z=0.00 Location: X=1245.90 Y=31.96 Z=209.40 Normal: X=-0.87 Y=0.41 Z=-0.28 PenetrationDepth:35.752 Actor:BP_Laser_C_2 Component:Beam BoneName:None (23 other events since notify)
[2023.01.29-19.54.07:970][778]LogCharacterMovement: BP_FirstPersonCharacter_C_0 is stuck and failed to move! Velocity: X=-102.53 Y=-505.57 Z=0.00 Location: X=763.88 Y=59.23 Z=195.26 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:0.744 Actor:Landscape_0 Component:LandscapeHeightfieldCollisionComponent_36 BoneName:None (8 other events since notify)
[2023.01.29-19.54.09:574][812]LogCharacterMovement: BP_FirstPersonCharacter_C_0 is stuck and failed to move! Velocity: X=94.35 Y=132.19 Z=0.00 Location: X=865.84 Y=-770.48 Z=178.32 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:17.684 Actor:Landscape_0 Component:LandscapeHeightfieldCollisionComponent_28 BoneName:None (4 other events since notify)
[2023.01.29-19.54.11:693][863]LogCharacterMovement: BP_FirstPersonCharacter_C_0 is stuck and failed to move! Velocity: X=-68.48 Y=41.88 Z=0.00 Location: X=1639.89 Y=-864.37 Z=180.75 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:15.247 Actor:Landscape_0 Component:LandscapeHeightfieldCollisionComponent_28 BoneName:None (6 other events since notify)
[2023.01.29-19.54.12:701][888]LogCharacterMovement: BP_FirstPersonCharacter_C_0 is stuck and failed to move! Velocity: X=-237.89 Y=52.90 Z=0.00 Location: X=1677.72 Y=-231.32 Z=179.21 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:16.786 Actor:Landscape_0 Component:LandscapeHeightfieldCollisionComponent_28 BoneName:None (10 other events since notify)
[2023.01.29-19.55.26:136][523]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.29-19.55.26:146][523]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Flat" FILE="../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Content/Flat.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.01.29-19.55.26:322][523]LogUObjectHash: Compacting FUObjectHashTables data took   8.57ms
[2023.01.29-19.55.26:533][523]LogSavePackage: Moving output files for package: /Game/Flat
[2023.01.29-19.55.26:536][523]LogSavePackage: Moving '../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Saved/FlatA21C1842493399102274128B007F3E1B.tmp' to '../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Content/Flat.umap'
[2023.01.29-19.55.26:603][523]LogFileHelpers: Saving map 'Flat' took 0.459
[2023.01.29-19.55.26:603][523]LogFileHelpers: InternalPromptForCheckoutAndSave took 468 ms (total: 1.30 sec)
[2023.01.29-19.55.26:627][523]AssetCheck: New page: Asset Save: Flat
[2023.01.29-19.55.26:627][523]LogContentValidation: Display: Validating /Script/Engine.World /Game/Flat.Flat
[2023.01.29-20.18.57:785][319]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.29-20.18.57:785][319]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Flat
[2023.01.29-20.18.57:786][319]LogWorld: UWorld::CleanupWorld for Flat, bSessionEnded=true, bCleanupResources=true
[2023.01.29-20.18.57:786][319]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.29-20.18.57:790][319]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.29-20.18.57:799][319]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.29-20.18.57:858][319]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.29-20.18.57:860][319]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.29-20.18.57:862][319]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.29-20.18.57:875][319]LogUObjectHash: Compacting FUObjectHashTables data took   3.41ms
[2023.01.29-20.18.57:918][320]LogPlayLevel: Display: Destroying online subsystem :Context_5
[2023.01.29-20.20.16:549][312]BlueprintLog: New page: Compile BP_Weapon_Component
[2023.01.29-20.20.16:659][312]LogUObjectHash: Compacting FUObjectHashTables data took   3.02ms
[2023.01.29-20.22.32:989][999]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.29-20.22.33:152][999]LogSavePackage: Moving output files for package: /Game/FirstPerson/Blueprints/BP_Weapon_Component
[2023.01.29-20.22.33:152][999]LogSavePackage: Moving '../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Saved/BP_Weapon_Component48A0DB5647FE488F7F6A47828028B0A4.tmp' to '../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Content/FirstPerson/Blueprints/BP_Weapon_Component.uasset'
[2023.01.29-20.22.33:165][999]LogFileHelpers: InternalPromptForCheckoutAndSave took 176 ms (total: 1.47 sec)
[2023.01.29-20.22.33:181][999]AssetCheck: New page: Asset Save: BP_Weapon_Component
[2023.01.29-20.22.33:181][999]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/FirstPerson/Blueprints/BP_Weapon_Component.BP_Weapon_Component
